filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_1028_ch_1158_strand.fast5	c3a4adb6-7796-4ea6-b8ee-7ab569514cb6	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1158	289.42875	4.96925	2218	True	1.08625	2218	3.883	2218	1650	11.72	-0.0006	barcode12	84.71794891357422	NB12_var1	84.71794891357422	21.422222137451172	31	35	17	29	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_101_ch_862_strand.fast5	9aa4dc9e-e467-4e98-bf64-8a2d1b2b585e	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	862	130.80075	22.42625	12576	True	0.41775	12576	22.0085	12576	7653	10.31	-0.0002	unclassified	32.039215087890625	RAB02_var1	32.039215087890625	17.098039627075195	5	31	76	45	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1110_strand.fast5	3104a421-e0ef-4ec1-8566-5e38ac632011	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1110	132.98975	1.50075	560	True	0.52025	560	0.9805	560	281	8.344	-0.0018	unclassified	30.71794891357422	NB09_var1	30.71794891357422	8.088889122009277	31	37	16	31	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1283_strand.fast5	3ecdef3c-1ee3-4281-981a-600d04a9efb4	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1283	300.67575	1.064	608	True	0.0	608	1.064	608	369	8.871	-0.0018	barcode11	76.15384674072266	NB11_var1	76.15384674072266	54.22222137451172	30	37	5	37	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1326_strand.fast5	a16f95b8-0ce2-434f-881c-2e5a48e54395	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1326	103.5725	1.789	679	True	0.59975	679	1.18925	679	518	12.383	-0.0022	barcode12	91.8974380493164	NB12_var1	91.8974380493164	16.22222137451172	31	37	13	38	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1012_strand.fast5	207224fb-f294-4fd0-90f3-3473d3a29ac4	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1012	290.85975	10.577	5990	True	0.09375	5990	10.48325	5990	4610	12.911	-0.0003	unclassified	54.153846740722656	NB12_var1	54.153846740722656	16.0	31	35	126	23	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1413_strand.fast5	f8fc9d26-ab8a-4e24-92fa-5cca663ca36a	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1413	373.4905	1.28225	732	False	0.0	732	1.28225	732	204	5.967	-0.0025	unclassified	36.61538314819336	NB11_var2	6.800000190734863	36.61538314819336	32	43	4	24	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1645_strand.fast5	995e1bf8-4fef-4633-8cc7-01de418e0871	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1645	304.214	1.319	645	True	0.189	645	1.13	645	458	10.47	-0.0023	barcode10	80.05128479003906	NB10_var1	80.05128479003906	16.711111068725586	27	36	11	38	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1422_strand.fast5	68714f2e-11ac-42aa-8b23-95398528b856	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1422	109.68525	10.81025	6065	True	0.1955	6065	10.61475	6065	3822	11.999	-0.0003	barcode08	83.23076629638672	NB08_var2	56.13333511352539	83.23076629638672	21	44	17	39	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1904_strand.fast5	1deeba57-7d88-48cf-a757-d9727fabb4e8	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1904	177.19025	1.156	660	True	0.0	660	1.156	660	411	10.071	-0.0028	barcode11	69.4871826171875	NB11_var1	69.4871826171875	59.06666564941406	33	33	8	41	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1035_strand.fast5	ad0bff6c-b3a1-4424-bc00-31cc8dbba8fc	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1035	70.14175	25.767	14697	True	0.04725	14697	25.71975	14697	10504	10.086	-0.0002	unclassified	36.410255432128906	NB04_var1	36.410255432128906	14.133333206176758	17	28	52	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_307_strand.fast5	ce6f87c9-74ca-4786-b3b0-59a9017c4dd9	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	307	195.667	1.1835	577	True	0.17325	577	1.01025	577	391	10.895	-0.004	unclassified	50.71794891357422	NB11_var2	44.53333282470703	50.71794891357422	24	38	6	34	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_314_strand.fast5	683aec35-c9ff-4fbd-8ee2-0e8e59aa13d7	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	314	289.89425	2.9775	1656	False	0.078	1656	2.8995	1656	326	6.586	-0.0015	unclassified	29.294116973876953	RAB04_var1	29.294116973876953	15.29411792755127	3	30	0	25	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_325_strand.fast5	00393fed-cf4d-465d-983a-b870fa008b2a	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	325	403.9765	4.12175	2355	True	0.0	2355	4.12175	2355	1692	10.434	-0.0007	unclassified	41.33333206176758	NB12_var1	41.33333206176758	20.44444465637207	23	27	7	43	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1684_strand.fast5	8d8954d2-9436-4925-b39a-ebf44f6a3463	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1684	155.72075	34.9085	19914	True	0.05775	19914	34.85075	19914	16737	10.105	-0.0001	unclassified	33.622642517089844	LWB03_var2	12.377358436584473	33.622642517089844	68	48	21	39	LBW	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_358_strand.fast5	4c81ffac-0dc5-4b10-8a09-7f0d3a815327	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	358	350.84475	1.8265	460	True	1.02025	460	0.80625	460	229	8.27	-0.0034	unclassified	35.230770111083984	NB11_var1	35.230770111083984	29.955554962158203	29	34	7	36	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_2155_strand.fast5	a0414ee0-5e8c-458b-bcdc-b0f39067b26f	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	2155	121.27025	28.321	16163	True	0.03425	16163	28.28675	16163	9418	10.642	-0.0002	unclassified	38.305084228515625	BC66_var1	38.305084228515625	3.2333333492279053	28	40	66	64	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1086_strand.fast5	f6547430-ec68-4bd7-bdc0-37c358b56a3a	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1086	276.7635	58.0335	32722	True	0.76975	32722	57.26375	32722	20414	8.727	-0.0003	unclassified	39.03333282470703	BC81_var2	39.03333282470703	14.949152946472168	30	49	53	47	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_371_strand.fast5	097bad5e-aebe-415b-a29f-a3b61a45a583	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	371	249.6585	5.17725	2857	True	0.17675	2857	5.0005	2857	2044	12.903	-0.0004	barcode12	83.84615325927734	NB12_var1	83.84615325927734	67.95555877685547	29	39	10	46	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_1849_strand.fast5	2d8fe698-6a99-4ee4-ba26-2e1fc164dd62	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1849	133.752	44.24	25280	True	0.0	25280	44.24	25280	14603	7.517	-0.0002	unclassified	34.54901885986328	RLB05	-9.882352828979492	34.54901885986328	18	58	102	32	RLB	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_435_strand.fast5	27a9d1e6-afa3-4bc8-8d29-8973a1c1b7c9	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	435	341.2415	1.0575	555	True	0.085	555	0.9725	555	408	10.23	-0.0024	barcode09	87.43589782714844	NB09_var1	87.43589782714844	21.155555725097656	27	38	48	33	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_425_strand.fast5	495f99a4-5fb5-4823-b6ae-95b292148b6f	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	425	295.45225	2.5875	1478	True	0.0	1478	2.5875	1478	744	9.313	-0.0005	unclassified	57.28205108642578	NB08_var1	57.28205108642578	25.155555725097656	27	38	6	34	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_412_strand.fast5	669ab693-7f84-4f16-9ed1-5013aaca06d9	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	412	263.81825	9.82725	5574	True	0.0725	5574	9.75475	5574	4517	12.842	-0.0003	barcode12	74.0	NB12_var1	74.0	19.288888931274414	25	32	116	24	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_434_strand.fast5	692e451b-45f9-4a86-8229-b4f581f8a9af	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	434	367.231	2.758	1516	True	0.1035	1516	2.6545	1516	1299	12.25	-0.0006	barcode11	86.71794891357422	NB11_var2	72.26667022705078	86.71794891357422	25	45	25	40	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_560_strand.fast5	0598b4ae-370c-4e4a-8c3b-1d1e7e7c1fb4	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	560	325.961	1.1415	567	True	0.14925	567	0.99225	567	230	7.48	-0.0039	unclassified	31.32203483581543	BC71_var1	31.32203483581543	6.699999809265137	1	39	26	40	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_573_strand.fast5	982c34c4-8751-4dcd-b39b-147cdf56eb29	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	573	176.421	1.065	407	True	0.35175	407	0.71325	407	320	7.737	-0.0037	unclassified	34.13559341430664	BC10_var1	34.13559341430664	10.166666984558105	107	40	69	52	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_605_strand.fast5	20ef0e62-ab0a-42eb-89ed-08a96ffb4248	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	605	295.86475	3.0765	1758	True	0.0	1758	3.0765	1758	1174	9.787	-0.0009	barcode08	87.38461303710938	NB08_var1	87.38461303710938	19.91111183166504	28	38	5	41	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_591_strand.fast5	d34fd7bc-37ec-4a7d-a2f6-e3c3889f522c	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	591	316.9425	2.96575	1694	True	0.0	1694	2.96575	1694	884	9.89	-0.0005	barcode11	83.64102935791016	NB11_var1	83.64102935791016	41.06666564941406	30	37	8	37	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_625_strand.fast5	af13fb1a-f319-40af-a738-e638922d0b1f	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	625	187.64025	2.7035	883	True	1.157	883	1.5465	883	642	10.878	-0.002	unclassified	33.28205108642578	NB12_var1	33.28205108642578	14.48888874053955	67	27	6	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_674_strand.fast5	ecfe90c6-9534-4c20-a183-22b37ae879f2	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	674	385.6695	1.45275	646	True	0.32075	646	1.132	646	375	11.424	-0.0019	barcode11	82.05128479003906	NB11_var1	82.05128479003906	25.866666793823242	31	43	68	28	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_692_strand.fast5	25c7315f-eff4-44ec-bbc0-1e7cd1ca0526	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	692	291.84375	1.3305	558	True	0.35325	558	0.97725	558	408	11.401	-0.003	barcode11	80.46154022216797	NB11_var1	80.46154022216797	42.93333435058594	30	36	1	27	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_632_strand.fast5	5f172107-8cb9-4995-aacf-81c9659dc389	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	632	418.62225	2.972	1676	True	0.038	1676	2.934	1676	1114	10.279	-0.0014	unclassified	53.846153259277344	NB10_var1	53.846153259277344	41.377777099609375	29	35	1	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_698_strand.fast5	8daa5bb6-447c-49ba-a558-5f8509fd5200	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	698	396.9075	1.59575	911	True	0.0	911	1.59575	911	439	8.896	-0.0014	unclassified	30.35555648803711	NB10_var2	30.35555648803711	5.641025543212891	22	40	22	30	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_775_strand.fast5	3a991496-9ee8-40b3-aa85-8419824666f7	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	775	314.49325	1.3825	609	True	0.3155	609	1.067	609	366	10.411	-0.0017	unclassified	37.66666793823242	BC22_var1	24.644067764282227	37.66666793823242	53	45	66	38	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_822_strand.fast5	fbdc51fb-63a8-459f-b1a4-2a57c1421979	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	822	381.21075	20.3635	11538	True	0.1705	11538	20.193	11538	7719	8.314	-0.0004	unclassified	56.871795654296875	NB11_var2	39.20000076293945	56.871795654296875	12	43	15	38	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_802_strand.fast5	7a54d68d-475a-450d-952c-dba505b854c7	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	802	234.79025	21.202	12026	True	0.1555	12026	21.0465	12026	8929	10.975	-0.0002	unclassified	40.22641372680664	LWB09_var2	24.452829360961914	40.22641372680664	74	42	84	35	LBW	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_89_strand.fast5	77c915ea-99c0-4832-8fc5-baadd142c7f8	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	89	200.09975	1.2805	731	False	0.0	731	1.2805	731	57	4.604	-0.0027	unclassified	37.9487190246582	NB09_var1	37.9487190246582	8.533333778381348	2	24	8	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_914_strand.fast5	aa2324dd-a4ea-46f6-ba09-aca04c5673c4	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	914	418.7745	1.35075	547	True	0.39275	547	0.958	547	427	10.684	-0.002	barcode09	65.43589782714844	NB09_var1	65.43589782714844	60.31111145019531	32	36	13	39	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_951_strand.fast5	d35af620-3e8d-4583-be37-e9d621c66ff4	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	951	258.94075	1.15425	608	True	0.08975	608	1.0645	608	432	11.115	-0.0024	barcode09	60.92307662963867	NB09_var1	60.92307662963867	30.35555648803711	31	39	15	40	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_1031_ch_1858_strand.fast5	8fdf9287-cbd0-46c7-bd86-19587b96707e	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1858	426.96575	2.48275	1351	False	0.11825	1351	2.3645	1351	234	4.782	-0.0021	unclassified	35.86666488647461	BC37_var2	35.86666488647461	26.440677642822266	26	37	101	35	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_1033_ch_1858_strand.fast5	195a43d0-4168-47c0-845b-a55177bc86d9	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1858	429.45175	2.8575	1632	False	0.0	1632	2.8575	1632	426	6.097	-0.0011	unclassified	34.53333282470703	BC54_var2	34.53333282470703	21.016948699951172	8	41	83	54	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_1035_ch_1858_strand.fast5	d93c5fba-f817-4e62-a670-fa80244c58b8	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1858	432.315	6.27775	3587	False	0.0	3587	6.27775	3587	1163	6.013	-0.0005	unclassified	37.2156867980957	RLB02	37.2156867980957	11.29411792755127	76	35	4	51	RLB	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_1172_strand.fast5	23d76c02-b7fc-4a4a-bffe-95a4ff4da5ff	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1172	203.15225	1.0435	466	True	0.228	466	0.8155	466	297	9.517	-0.003	unclassified	57.589744567871094	NB11_var2	48.93333435058594	57.589744567871094	26	44	15	36	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_130_strand.fast5	7a5e8f8d-385a-4163-830e-2ecdd14565ba	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	130	205.161	2.381	723	True	1.11525	723	1.26575	723	452	8.871	-0.0019	unclassified	41.38461685180664	NB11_var1	41.38461685180664	32.977779388427734	28	25	6	39	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_1088_strand.fast5	eb8a6701-f0dc-4ed5-a80d-27d1c5f78784	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1088	123.0455	15.32875	8708	True	0.08975	8708	15.239	8708	5344	9.248	-0.0003	unclassified	34.71794891357422	NB04_var2	17.55555534362793	34.71794891357422	42	36	49	21	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_1379_strand.fast5	9c97fdf9-2d34-4ab9-b4b7-f38ae6a69beb	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1379	128.9425	1.01025	577	True	0.0	577	1.01025	577	408	11.744	-0.0017	barcode11	87.23076629638672	NB11_var1	87.23076629638672	63.77777862548828	33	38	8	38	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_178_strand.fast5	10d3ebad-5933-433f-8862-80be8df8de35	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	178	365.54025	1.57575	594	True	0.536	594	1.03975	594	427	11.761	-0.0046	barcode09	67.79486846923828	NB09_var1	67.79486846923828	47.377777099609375	31	41	8	39	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_815_strand.fast5	5d6dd640-0699-4133-a2d0-443fcf930960	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	815	208.1525	98.312	56030	True	0.259	56030	98.053	56030	43857	11.258	-0.0002	unclassified	37.128204345703125	NB06_var1	37.128204345703125	18.9777774810791	18	26	56	28	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_512_strand.fast5	c8b22069-1ed5-4cdb-b1eb-47a8465bef89	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	512	280.33375	122.53525	70020	True	0.0	70020	122.53525	70020	45455	10.813	-0.0002	unclassified	37.128204345703125	NB06_var1	37.128204345703125	20.311111450195312	16	26	4	26	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_102_ch_857_strand.fast5	6908d417-e18d-42ca-918f-00771b965881	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	857	162.692	109.3525	62224	True	0.45925	62224	108.89325	62224	44498	11.255	-0.0002	unclassified	36.10256576538086	NB04_var2	16.488889694213867	36.10256576538086	60	36	112	32	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_1690_strand.fast5	30c6cd7b-dc55-4551-a9da-0c002e0f45cb	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	1690	229.056	58.084	33154	True	0.064	33154	58.02	33154	25982	10.444	-0.0002	unclassified	36.66666793823242	RAB03_var2	36.66666793823242	23.33333396911621	52	37	93	34	RAB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_330_strand.fast5	48667a53-1579-4b8e-ac45-7f62eeca1cd0	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	330	184.3625	2.138	1002	True	0.38425	1002	1.75375	1002	827	10.511	-0.002	barcode09	61.89743423461914	NB09_var1	61.89743423461914	25.422222137451172	31	33	8	43	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_383_strand.fast5	70a51737-861a-48dd-b48a-5a8257b0c4dc	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	383	175.40575	2.21825	580	True	1.203	580	1.01525	580	405	10.332	-0.001	unclassified	56.25640869140625	NB11_var1	56.25640869140625	20.711111068725586	34	40	13	39	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_2360_strand.fast5	dbced958-973e-4ae8-af03-5c029e2f2be0	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	2360	164.27725	14.9805	8309	True	0.4395	8309	14.541	8309	5650	10.592	-0.0003	unclassified	32.66666793823242	NB03_var1	32.66666793823242	12.533333778381348	40	27	4	43	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_424_strand.fast5	dc6b6c61-c209-4cab-8d93-12ba365a36c1	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	424	215.39425	1.143	0	False	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_393_strand.fast5	ea434ccb-651f-437d-a1fa-fc8e838d0508	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	393	100.8815	6.5015	3579	True	0.23675	3579	6.26475	3579	2867	12.263	-0.0006	barcode12	77.5897445678711	NB12_var1	77.5897445678711	18.53333282470703	26	33	64	28	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_534_strand.fast5	58c55f8b-c2a0-4fc3-94a8-ecf81b800a2f	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	534	156.39375	81.2505	1491	False	78.64075	1491	2.60975	1491	5	3.468	-0.0022	unclassified	-22.256410598754883	NB01_var1	-22.256410598754883	-24.622222900390625	0	5	0	5	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_347_strand.fast5	cecfbd67-a0fe-4532-a953-96d63c8c068e	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	347	118.97225	14.21525	8119	False	0.0055	8119	14.20975	8119	4087	6.674	-0.0003	unclassified	36.512821197509766	NB12_var1	36.512821197509766	23.955554962158203	90	30	11	34	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_557_strand.fast5	145b9e1e-9fa3-4fd5-bee9-69715e1ae8ed	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	557	205.2315	1.214	561	True	0.23225	561	0.98175	561	369	10.847	-0.0025	barcode11	87.23076629638672	NB11_var1	87.23076629638672	20.311111450195312	27	38	71	37	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_559_strand.fast5	4bf49c89-5e1c-4d88-b4a7-e9503316e2dc	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	559	381.973	2.3015	1315	False	0.0	1315	2.3015	1315	17	3.797	-0.0026	unclassified	20.769229888916016	NB12_var1	20.769229888916016	-0.5333333611488342	0	17	3	13	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_567_strand.fast5	a5e55422-6071-4f19-b827-71fe4220d830	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	567	274.515	1.2705	0	False	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_562_strand.fast5	b5dbd709-d2f1-4088-a300-f501e1b0d806	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	562	234.0165	1.374	757	True	0.049	757	1.325	757	593	10.572	-0.0012	barcode12	70.46154022216797	NB12_var1	70.46154022216797	33.9555549621582	30	31	16	37	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_423_strand.fast5	6936ae7a-ee04-4d3a-9647-668ab9cfd657	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	423	102.308	13.5415	7709	True	0.0495	7709	13.492	7709	5596	11.418	-0.0004	unclassified	34.27450942993164	RAB05_var1	34.27450942993164	16.27450942993164	110	38	109	38	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_sequencing_run_Test_AmpSeq_65999_read_103_ch_620_strand.fast5	49892cff-fa92-47dd-ba90-5c234ed88aee	fa595ecb16155a30b1ea23ccd337bf143a0a7a87	620	412.38775	1.47975	464	True	0.6675	464	0.81225	464	357	11.013	-0.0024	unclassified	54.871795654296875	NB09_var1	54.871795654296875	17.066667556762695	29	31	91	36	NB	var1
