filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	complement_start	num_events_complement	complement_duration	num_called_complement	sequence_length_complement	mean_qscore_complement	strand_score_complement	sequence_length_2d	mean_qscore_2d
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read54104_strand.fast5	9b7e2736-18dd-4a48-9b56-d558f0aa1f2d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	126272.63375	15.03575	6613	1.04175	6613	13.994	6448	4850	9.834	-0.9221	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch124_read22962_strand.fast5	c70613a5-a7ad-4625-9c51-c8cdd4638475	ef76f479cb7e67828f17075c463bd69de4a0bbcb	124	145188.14375	32.8535	13610	2.49725	3636	8.07625	3556	2493	10.548	-0.7816	10.82	9870	22.0335	9543	6825	9.103	-1.0558	2903	10.291
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch393_read14881_strand.fast5	dc6da91d-f32a-4f7f-9972-bca105daa2fd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	393	131346.171	2.8195	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch403_read17396_strand.fast5	3bf482f6-9bd9-4b81-b911-fa52d2287b0b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	403	127219.79975	56.719	25631	0.0	13429	29.72275	12986	9095	10.334	-0.8302	29.77975	12174	26.93925	11729	8858	9.871	-0.8918	8971	14.532
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch223_read21444_strand.fast5	b0ac20b6-7f83-485c-b0c6-d96159cff63b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	223	140366.571	50.7725	21660	0.0	21660	50.7725	18324	1775	4.745	-1.3751	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read23953_strand.fast5	c8e8bba1-6eae-41fb-acb7-498675a255ac	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	124101.7365	1.95175	826	0.05825	826	1.8935	752	539	6.963	-1.4171	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch397_read17955_strand.fast5	16857f6c-56af-4ea1-bbc1-2977bf41df78	ef76f479cb7e67828f17075c463bd69de4a0bbcb	397	130167.82225	25.833	10801	0.0	10801	25.833	10489	6477	12.578	-0.5289	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch330_read19923_strand.fast5	4ed56cd1-2adb-4b0e-8f26-2f85b102202a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	330	125853.2085	5.00025	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read19324_strand.fast5	3f7eb489-aa81-426a-bd62-8fe8c3cbfce2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	131713.9055	29.854	13299	0.49425	7878	17.388	7439	4374	10.863	-0.7468	17.95175	5390	11.90225	5232	4047	10.908	-0.7234	4084	14.909
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch280_read14695_strand.fast5	0f4ef5d1-79a9-44bb-9779-13eb09bcb346	ef76f479cb7e67828f17075c463bd69de4a0bbcb	280	125512.583	2.747	871	0.7885	441	0.99075	420	280	8.58	-0.9702	1.858	391	0.889	359	236	6.849	-1.3809	245	8.824
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch209_read20453_strand.fast5	e23234f0-c24c-4cc3-83b4-fd4ada494cb0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	209	143558.81025	34.99325	15372	0.03775	15372	34.9555	13503	926	4.928	-1.2707	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read54607_strand.fast5	26ffcbe7-7e4e-4a48-898c-65ee696f85d8	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	128686.17475	18.20725	7196	2.73925	4644	10.1075	4506	3239	9.168	-1.0318	12.97275	2497	5.2345	2454	2020	9.0	-1.0428	2041	11.805
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read23426_strand.fast5	2a555646-a8e9-4383-a8d6-92d5ebb6a10f	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	129586.85775	40.581	15992	3.41675	15992	37.16425	15528	9176	10.161	-0.8193	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch166_read147637_strand.fast5	66f21d32-f9a8-4ec2-88ce-edcdb0bafe1b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	166	146166.16775	24.0125	10063	0.6735	5126	12.081	5021	3067	10.376	-0.8051	12.86025	4893	11.15225	4825	3015	10.151	-0.8779	2993	13.766
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch473_read18140_strand.fast5	d2d4aa4d-8c48-4206-a7c0-5c1b7e6f09b9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	473	123879.2205	5.24675	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read25654_strand.fast5	15bcb0eb-0c5f-4fd8-b388-9c7c0be0bf8b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	129306.64825	3.35075	1538	0.034	1538	3.31675	1376	1022	6.416	-1.6339	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch466_read18784_strand.fast5	8d1e8bc4-97f6-4775-a90b-8093a051c432	ef76f479cb7e67828f17075c463bd69de4a0bbcb	466	144865.0525	29.746	12849	0.0	3926	9.0355	3449	413	4.8	-1.344	9.15125	8872	20.59475	7904	2864	4.968	-1.6554	7	3.142
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read19823_strand.fast5	77dd2341-7bb4-45f6-99ec-6d8957d6c413	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	130906.9045	6.4555	2519	0.97875	1323	2.85975	1269	889	9.869	-0.8493	3.88425	1176	2.57125	1153	841	8.886	-1.0316	849	11.7
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch99_read14356_strand.fast5	56740a49-6f4c-437b-9487-f63f757bf8b1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	99	128515.6555	4.314	1890	0.16525	1890	4.14875	1831	1276	9.621	-0.8833	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch54_read20378_strand.fast5	18e158bc-dbfb-4f2f-b3cb-380eef8222ed	ef76f479cb7e67828f17075c463bd69de4a0bbcb	54	124379.22	5.49725	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch429_read18672_strand.fast5	d57b73b4-3f1e-4b93-8174-2c6c103d375d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	429	145252.46675	4.99675	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch43_read23098_strand.fast5	3d7383d2-6bfa-4393-9a7e-d5e4dda32f02	ef76f479cb7e67828f17075c463bd69de4a0bbcb	43	125861.34075	81.5965	30605	12.8685	17372	39.7075	16103	10816	8.611	-1.184	52.68375	13191	28.91275	12702	10203	8.917	-1.0769	10520	11.594
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch336_read20843_strand.fast5	36eb2017-299d-4830-9d0e-81045b24ea85	ef76f479cb7e67828f17075c463bd69de4a0bbcb	336	127038.80025	22.002	9076	0.0	9076	22.002	8552	5006	10.879	-0.7391	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch117_read11262_strand.fast5	842cfd11-4f4d-41f9-b018-5f1dcaf4f291	ef76f479cb7e67828f17075c463bd69de4a0bbcb	117	144162.91475	38.17625	16291	1.27425	8720	19.8385	8459	5724	9.537	-0.9483	21.20425	7526	16.972	7192	5224	8.917	-1.0945	5392	12.13
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read25852_strand.fast5	20e4b186-76dd-4a60-ba1b-21e2eb8086d3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	130065.174	1.4555	601	0.11	601	1.3455	556	418	7.317	-1.2586	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch222_read15098_strand.fast5	16618a87-8448-4dd8-87c7-203bb9326dcb	ef76f479cb7e67828f17075c463bd69de4a0bbcb	222	125047.55725	3.40475	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read19887_strand.fast5	84cfad0b-a795-4a69-955f-224af089d189	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	125247.8805	3.1765	1379	0.07175	1379	3.10475	1283	786	8.452	-0.9962	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read223748_strand.fast5	48a183b2-ec21-4314-8d75-955e61a79001	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	132300.9245	8.425	3773	0.2445	3773	8.1805	3676	2702	9.231	-0.9909	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch467_read35138_strand.fast5	326bb5a0-990c-486a-a8c8-f96f95fd8659	ef76f479cb7e67828f17075c463bd69de4a0bbcb	467	123389.47375	5.2455	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch167_read21623_strand.fast5	d0004d7f-ddb1-49bf-bc00-1aa0039b6dbd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	167	145468.213	7.9995	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch153_read211216_strand.fast5	eb8aaa9b-0287-422a-988a-38c98e565062	ef76f479cb7e67828f17075c463bd69de4a0bbcb	153	133964.7405	4.89625	1360	1.89725	722	1.6095	694	552	10.136	-0.7841	3.61325	601	1.283	555	423	9.28	-0.9612	477	12.175
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch452_read18807_strand.fast5	154758c8-d857-4012-981a-3af831731ad6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	452	142021.063	30.2465	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26681_strand.fast5	680b8839-3584-49eb-91a1-c16f80e4dbde	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	132894.50025	8.57775	3913	0.05175	3913	8.526	3651	2635	7.383	-1.3843	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch147_read5610_strand.fast5	693b2027-f5b5-402c-b53f-ccea6b5fa61a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	147	123668.47225	8.56325	2170	3.27925	1028	2.75925	956	115	5.199	-0.8569	6.06625	1128	2.497	1043	741	6.746	-1.5537	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch99_read14048_strand.fast5	900a4ee1-61bc-414f-b447-33c972a12e72	ef76f479cb7e67828f17075c463bd69de4a0bbcb	99	127574.5485	47.22325	20903	0.313	11246	25.42175	10989	7398	11.815	-0.6243	25.81625	9618	21.407	9529	7065	10.619	-0.7886	7201	16.409
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch427_read17498_strand.fast5	286ba8ec-bcc0-4d9d-a56b-000a308b4659	ef76f479cb7e67828f17075c463bd69de4a0bbcb	427	125963.71325	5.12075	2089	0.0	1223	2.971	1023	130	4.61	-1.7879	2.978	862	2.14275	795	21	6.603	-0.8891	71	3.851
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read19697_strand.fast5	ec7536e2-4404-42da-8c4f-7d48a43b0c31	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	128253.503	47.4495	21065	0.45125	10743	23.99525	10432	7099	10.006	-0.8776	24.55725	10271	22.89225	10039	7184	9.925	-0.8944	6991	14.123
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch48_read17136_strand.fast5	a0c427b7-0aff-443d-b220-1008c23d3e3b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	48	142608.69075	7.36625	2430	2.0005	2430	5.36575	2363	1609	9.981	-0.8374	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch49_read18819_strand.fast5	aa1d04d2-a17e-4460-8e9d-c5e1fe046327	ef76f479cb7e67828f17075c463bd69de4a0bbcb	49	123563.50925	55.266	23392	0.0	23392	55.266	22653	13559	12.582	-0.5189	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read22157_strand.fast5	df5ecf1d-a015-47af-b4fd-42a9c3d5ae2b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	125871.646	7.038	3067	0.286	3067	6.752	2699	1853	8.518	-1.1254	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read18156_strand.fast5	47720410-5f5d-4122-8f1a-9cec8c04af5b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	127375.46	2.426	665	0.92	330	0.75325	318	230	9.009	-0.8225	1.7635	294	0.6625	259	167	6.655	-1.2618	176	10.679
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch84_read21466_strand.fast5	6df8228e-5df4-485a-91e7-cb225b267b55	ef76f479cb7e67828f17075c463bd69de4a0bbcb	84	144481.52225	62.646	28028	0.07025	28028	62.57575	26042	18339	7.536	-1.3893	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch311_read14233_strand.fast5	9e0764c6-d562-42a5-889f-5bcff259ec7f	ef76f479cb7e67828f17075c463bd69de4a0bbcb	311	144044.83575	16.38575	7094	0.06375	4768	11.069	4451	2770	8.415	-1.1592	11.17775	2306	5.208	2160	1550	6.963	-1.5236	1559	8.401
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch284_read19293_strand.fast5	44a0d30d-ca42-4fb6-a297-b6b35a09b039	ef76f479cb7e67828f17075c463bd69de4a0bbcb	284	123763.59275	39.82675	17689	0.0	9064	20.42625	8839	6156	11.715	-0.6172	20.5375	8579	19.28925	8252	5993	11.116	-0.7209	6015	16.458
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch319_read15453_strand.fast5	4c8822b7-29cf-4458-99eb-1b9c768120f1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	319	126058.47525	29.50975	12861	0.0	12861	29.50975	11691	675	5.871	-0.9747	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch223_read21133_strand.fast5	920c16a2-e307-4658-9e38-a5700c988a6b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	223	136954.0845	87.523	32374	9.882	32374	77.641	27036	2786	4.491	-1.4628	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read17859_strand.fast5	4f0b0e74-ce1e-4840-b538-f257c707886c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	123788.0225	26.61775	11474	0.0	2195	5.19025	2031	1285	11.766	-0.6102	5.20325	9272	21.4145	8850	5749	9.929	-0.8599	1292	14.095
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch397_read17003_strand.fast5	e73d1ad2-bee7-4277-8456-55c2f58ab022	ef76f479cb7e67828f17075c463bd69de4a0bbcb	397	124855.2615	4.741	1915	0.114	1915	4.627	1876	1211	12.117	-0.5458	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read18503_strand.fast5	b198239c-d8ad-4de6-849b-7b17a3fa0da2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	123865.32875	6.95875	3026	0.0	1951	4.486	1794	988	10.069	-0.8588	4.5765	1034	2.38225	1001	675	8.512	-1.0213	853	11.32
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch120_read24240_strand.fast5	5d66b551-5e89-454d-bb92-12f160e7d300	ef76f479cb7e67828f17075c463bd69de4a0bbcb	120	144939.931	21.9075	10125	0.1155	10125	21.792	9228	6643	6.627	-1.6254	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read21021_strand.fast5	00937078-c2f7-4b91-9096-b21b89788ad0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	145204.219	30.49475	4435	20.6585	3284	7.288	3127	2079	6.479	-1.7063	28.02475	1115	2.47	1037	781	7.836	-1.2063	796	8.179
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch403_read18417_strand.fast5	1bbe99ef-a85c-4f3b-a658-487a48b7e8e9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	403	130782.04825	5.814	2452	0.2215	1332	3.083	1304	794	12.75	-0.4885	3.41425	1075	2.39975	1036	725	8.476	-1.0901	743	15.231
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read25801_strand.fast5	9e6b4374-cbdd-44f4-9039-e724a47b9779	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	129950.1135	23.269	10565	0.0	10565	23.269	9414	6658	6.793	-1.5474	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch397_read17224_strand.fast5	36fcc50e-fc41-438a-aced-08b21bdd09fa	ef76f479cb7e67828f17075c463bd69de4a0bbcb	397	125470.425	43.3435	18131	0.0	9369	22.34625	8921	5498	11.441	-0.6557	22.386	8747	20.9575	8399	5355	11.311	-0.6627	5521	15.544
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch311_read14717_strand.fast5	dfaf463d-8f20-4988-9486-574f2c406011	ef76f479cb7e67828f17075c463bd69de4a0bbcb	311	145591.211	54.87725	24241	0.0	24241	54.87725	21980	14263	7.402	-1.3852	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch427_read17866_strand.fast5	6fbf12e7-3997-4bbc-900f-99b32567c1bb	ef76f479cb7e67828f17075c463bd69de4a0bbcb	427	128254.20425	5.24475	2205	0.03525	220	0.48625	181	106	4.853	-1.6713	0.61725	1944	4.6275	1653	443	4.19	-2.2801	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch403_read20067_strand.fast5	5e4eb41d-00e4-4118-8ce9-527815135773	ef76f479cb7e67828f17075c463bd69de4a0bbcb	403	135287.3745	27.8975	12798	0.0895	7050	15.50425	6874	4833	10.369	-0.7963	15.66575	5711	12.23175	5600	4588	9.137	-1.0152	4584	13.454
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch489_read21608_strand.fast5	73910ac1-0906-4f38-a54a-e5d69570a174	ef76f479cb7e67828f17075c463bd69de4a0bbcb	489	144522.80025	10.2285	3642	1.6415	3642	8.587	3346	1668	7.142	-1.4723	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch44_read12588_strand.fast5	5fb5e318-0d20-4602-b353-2049983ff99e	ef76f479cb7e67828f17075c463bd69de4a0bbcb	44	127588.58175	15.2375	3762	4.78825	3762	10.44925	3496	625	6.472	-1.1777	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch41_read19448_strand.fast5	c09fa6e9-bb21-4260-9da7-0a29f1f12b91	ef76f479cb7e67828f17075c463bd69de4a0bbcb	41	134407.10275	29.4885	12499	0.01975	12499	29.46875	11164	861	5.106	-1.1487	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch49_read18726_strand.fast5	e2f28270-6e76-4c4a-9a1a-fc58e5ae9352	ef76f479cb7e67828f17075c463bd69de4a0bbcb	49	123186.58375	63.461	27217	0.0	13959	32.592	13518	8168	11.413	-0.6924	32.72	13207	30.741	13082	8211	11.874	-0.6132	8500	13.552
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch89_read15465_strand.fast5	3ffc6931-4432-43e5-b722-f46b8f1e556f	ef76f479cb7e67828f17075c463bd69de4a0bbcb	89	146101.21025	10.75	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch140_read12451_strand.fast5	75e3b572-16e4-4619-aaf6-86174910e91c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	140	139854.99825	32.0665	14734	0.216	7834	16.889	7632	5180	7.679	-1.3988	17.18175	6866	14.88475	6652	5091	8.078	-1.2973	4928	9.86
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch41_read21038_strand.fast5	5def9085-0775-4aab-917a-de6e354c1489	ef76f479cb7e67828f17075c463bd69de4a0bbcb	41	146104.45275	1.31725	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch163_read19180_strand.fast5	41a51c5a-1364-4a8b-bc39-01c1b3ab58d6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	163	128538.94875	2.9505	781	1.149	437	1.0125	426	254	10.523	-0.692	2.23125	311	0.71925	298	214	9.209	-0.8358	231	14.375
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read24128_strand.fast5	bac8506a-4b2b-4e16-aaec-91af2ae208bb	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	124422.6655	27.4715	11570	0.40875	11570	27.06275	10574	6576	7.872	-1.2647	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read20159_strand.fast5	cb52881a-7183-4c13-97a6-f9cfd115409c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	129811.41225	6.5625	2267	1.44775	2267	5.11475	2141	1455	10.205	-0.8727	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read27048_strand.fast5	1702d7b2-1fbb-40b2-aa3a-a9a67525d0d5	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	134329.74075	16.44375	7192	0.0	1789	4.079	1537	1000	6.611	-1.5699	4.1525	5372	12.29125	4863	3292	6.803	-1.6073	329	7.973
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch354_read16253_strand.fast5	d73100af-1f9d-4ef0-ad87-5aca08b49521	ef76f479cb7e67828f17075c463bd69de4a0bbcb	354	136873.1565	10.6745	4847	0.04275	4847	10.63175	4729	3436	10.521	-0.7846	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch49_read19414_strand.fast5	7878def4-e020-43f7-aea1-041050f4fe8a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	49	126209.47675	5.8415	2137	0.8375	1248	2.98875	1209	696	8.781	-0.9625	3.9225	848	1.919	834	567	10.023	-0.8086	580	12.012
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch306_read22002_strand.fast5	0f19ea39-eb73-41e8-b33f-5b05db36ace7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	306	142898.559	159.948	51546	31.5575	51546	128.3905	49513	8004	8.762	-0.972	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch499_read21285_strand.fast5	1f1adc90-b01d-4d9d-b6ae-b4f71b95f94a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	499	124889.96925	29.2715	12704	0.09175	12704	29.17975	11137	966	4.675	-1.1504	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch311_read14423_strand.fast5	e8e69865-5c5f-4d3c-a185-2586755c046d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	311	144687.089	7.89575	3601	0.0	3601	7.89575	3243	2318	7.128	-1.3998	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch138_read16978_strand.fast5	dc065376-2361-40f7-af19-117fa5d40f3e	ef76f479cb7e67828f17075c463bd69de4a0bbcb	138	137938.332	26.194	11249	0.46225	5830	13.422	5686	3596	10.417	-0.8054	14.002	5370	12.192	5216	3554	9.048	-1.0631	3542	13.345
