filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	aligned_speed_bps_template
577	577	A	120	30.82968	5.87616	1179	TRUE	0	1179	5.87616	1179	367	8.415	-8.00E-04	filtered_out	-1	-1	0
578	578	A	64	18.14807	3.0674	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
579	579	A	101	18.82337	5.30046	1064	TRUE	0	1064	5.30046	1064	181	7.346	-0.0019	filtered_out	-1	-1	0
580	580	A	99	81.49635	4.06906	817	FALSE	0	817	4.06906	817	131	5.561	-0.0026	filtered_out	-1	-1	0
581	581	A	489	26.73041	9.21282	1728	FALSE	0.60525	1728	8.60757	1728	49	3.567	-0.0018	filtered_out	-1	-1	0
582	582	A	97	16.22809	3.43493	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
583	583	A	376	59.21946	4.09529	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
584	584	A	279	104.80677	9.26726	1860	FALSE	0	1860	9.26726	1860	208	5.807	-0.0018	filtered_out	-1	-1	0
585	585	A	279	114.64807	3.21547	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
586	586	A	223	26.3174	8.82437	1148	FALSE	3.10259	1148	5.72178	1148	43	4.073	-0.0034	filtered_out	-1	-1	0
587	587	A	248	18.72112	5.9429	1193	FALSE	0	1193	5.9429	1193	236	6.017	-0.0025	filtered_out	-1	-1	0
588	588	A	154	18.75266	3.92696	788	TRUE	0	788	3.92696	788	217	7.098	-0.0016	filtered_out	-1	-1	0
589	589	A	131	142.2749	3.70518	450	FALSE	1.46315	450	2.24203	450	97	5.44	-0.0023	filtered_out	-1	-1	0
590	590	A	159	21.78486	6.69422	1344	FALSE	0	1344	6.69422	1344	342	6.484	-0.0015	filtered_out	-1	-1	0
591	591	A	447	38.27656	28.0498	5632	FALSE	0	5632	28.0498	5632	666	6.342	-0.0014	filtered_out	-1	-1	0
592	592	A	356	144.9492	4.2915	861	FALSE	0	861	4.2915	861	112	5.184	-0.0022	filtered_out	-1	-1	0
593	593	A	93	13.66633	9.86189	1980	TRUE	0	1980	9.86189	1980	742	9.741	-8.00E-04	filtered_out	-1	-1	0
594	594	A	169	29.62716	10.46912	2102	TRUE	0	2102	10.46912	2102	393	7.012	-0.0024	filtered_out	-1	-1	0
595	595	A	135	24.60093	3.0249	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
596	596	A	210	32.92729	8.6826	1743	TRUE	0	1743	8.6826	1743	512	7.045	-0.0012	filtered_out	-1	-1	0
597	597	A	356	149.67463	4.7178	855	FALSE	0.45817	855	4.25963	855	67	3.943	-0.0025	filtered_out	-1	-1	0
598	598	A	308	123.20983	5.17928	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
599	599	A	180	15.42463	41.75398	8384	FALSE	0	8384	41.75398	8384	45	3.759	-0.0021	filtered_out	-1	-1	0
600	600	A	4	14.2573	3.47377	697	FALSE	0	697	3.47377	697	219	6.669	-0.0024	filtered_out	-1	-1	0
601	601	A	262	22.01926	3.27158	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
602	602	A	319	144.08101	5.56242	1116	FALSE	0	1116	5.56242	1116	221	5.969	-0.0029	filtered_out	-1	-1	0
603	603	A	15	16.45319	6.47444	1300	TRUE	0	1300	6.47444	1300	400	8.015	-0.002	filtered_out	-1	-1	0
604	604	A	424	45.71448	4.52424	723	FALSE	0.92131	723	3.60292	723	93	4.76	-0.0026	filtered_out	-1	-1	0
605	605	A	158	21.17397	5.34363	1073	FALSE	0	1073	5.34363	1073	192	6.861	-0.0019	filtered_out	-1	-1	0
606	606	A	146	30.9907	8.05976	1171	FALSE	2.22809	1171	5.83167	1171	30	3.112	-0.0038	filtered_out	-1	-1	0
607	607	A	80	16.73838	7.42629	1491	TRUE	0	1491	7.42629	1491	276	7	-0.002	filtered_out	-1	-1	0
608	608	A	136	21.96979	9.42198	1891	TRUE	0	1891	9.42198	1891	511	8.954	-0.0013	filtered_out	-1	-1	0
609	609	A	294	15.0166	3.8008	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
610	610	A	179	24.00199	3.47543	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
611	611	A	472	24.84097	6.61089	1327	TRUE	0	1327	6.61089	1327	357	7.041	-0.0024	filtered_out	-1	-1	0
612	612	A	71	21.73606	12.87284	2415	FALSE	0.84495	2415	12.02789	2415	504	6.649	-0.0018	filtered_out	-1	-1	0
613	613	A	7	10.77158	6.92032	1389	FALSE	0	1389	6.92032	1389	235	5.984	-0.0021	filtered_out	-1	-1	0
614	614	A	480	13.26594	6.34761	1274	TRUE	0	1274	6.34761	1274	326	7.813	-0.0021	filtered_out	-1	-1	0
615	615	A	213	31.25996	3.25166	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
616	616	A	28	45.3506	3.18559	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
617	617	A	279	128.53486	3.55046	712	FALSE	0	712	3.55046	712	206	6.919	-0.0017	filtered_out	-1	-1	0
618	618	A	296	19.81773	10.93991	2196	TRUE	0	2196	10.93991	2196	634	7.922	-0.0018	filtered_out	-1	-1	0
619	619	A	196	22.8081	3.63911	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
620	620	A	151	26.32171	6.3589	977	FALSE	1.49104	977	4.86786	977	30	2.711	-0.0019	filtered_out	-1	-1	0
621	621	A	293	21.92198	3.78486	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
622	622	A	58	20.51693	3.69456	627	FALSE	0.56939	627	3.12517	627	77	4.984	-0.002	filtered_out	-1	-1	0
623	623	A	386	28.4087	5.45086	1094	FALSE	0	1094	5.45086	1094	255	6.711	-0.0017	filtered_out	-1	-1	0
624	624	A	466	20.33599	5.22377	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
625	625	A	112	18.21912	7.97012	1600	FALSE	0	1600	7.97012	1600	40	3.094	-0.0027	filtered_out	-1	-1	0
626	626	A	125	13.4243	18.28154	3670	TRUE	0	3670	18.28154	3670	1390	9.51	-0.0013	YHR174W	0.963141024	0.892353356	78.01171112
627	627	A	434	20.07902	3.84728	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
628	628	A	264	17.47709	6.40671	1286	FALSE	0	1286	6.40671	1286	227	6.429	-0.0023	filtered_out	-1	-1	0
629	629	A	375	29.98207	3.14807	632	FALSE	0	632	3.14807	632	91	5.856	-0.0027	filtered_out	-1	-1	0
630	630	A	314	25.09296	4.28951	861	FALSE	0	861	4.28951	861	202	6.287	-0.0018	filtered_out	-1	-1	0
631	631	A	134	37.95784	22.01892	4421	TRUE	0	4421	22.01892	4421	1386	8.737	-0.0013	YHR174W	0.960291743	0.872606754	64.72546387
632	632	A	415	54.88413	3.5757	562	FALSE	0.77623	562	2.79947	562	45	4.115	-0.0018	filtered_out	-1	-1	0
633	633	A	459	22.57005	3.54714	119	FALSE	2.95418	119	0.59296	119	17	5.045	-0.007	filtered_out	-1	-1	0
634	634	A	303	36.22676	10.77424	2163	TRUE	0	2163	10.77424	2163	763	8.018	-0.0019	filtered_out	-1	-1	0
635	635	A	142	23.25498	8.27224	1661	TRUE	0	1661	8.27224	1661	461	8.642	-0.0016	filtered_out	-1	-1	0
636	636	A	490	25.72543	3.83665	624	FALSE	0.72709	624	3.10956	624	105	5.02	-0.0014	filtered_out	-1	-1	0
637	637	A	393	17.9917	3.0093	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
638	638	A	328	15.77656	16.27855	3268	TRUE	0	3268	16.27855	3268	1384	9.129	-0.0012	YHR174W	0.965833306	0.886763573	88.00760651
639	639	A	286	31.71846	3.37118	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
640	640	A	378	34.74535	20.06375	4028	TRUE	0	4028	20.06375	4028	1375	9.218	-0.0017	YHR174W	0.961569905	0.893617034	70.57277679
641	641	A	27	18.03386	5.08001	1020	FALSE	0	1020	5.08001	1020	216	6.703	-0.0037	filtered_out	-1	-1	0
642	642	A	130	37.02357	6.75598	1356	FALSE	0	1356	6.75598	1356	203	6.081	-0.0026	filtered_out	-1	-1	0
643	643	A	343	21.86521	3.34363	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
644	644	A	163	28.73473	6.27324	1259	FALSE	0	1259	6.27324	1259	240	6.861	-0.0021	filtered_out	-1	-1	0
645	645	A	317	43.51394	3.5176	597	FALSE	0.54349	597	2.9741	597	141	6.882	-0.0026	filtered_out	-1	-1	0
646	646	A	156	27.57835	4.66135	936	FALSE	0	936	4.66135	936	250	6.99	-5.00E-04	filtered_out	-1	-1	0
647	647	A	237	37.2822	5.06142	1016	FALSE	0	1016	5.06142	1016	209	6.388	-0.0029	filtered_out	-1	-1	0
648	648	A	426	29.23639	4.55412	780	FALSE	0.66965	780	3.88446	780	48	4.537	-0.0019	filtered_out	-1	-1	0
649	649	A	352	41.04183	4.92596	683	FALSE	1.52291	683	3.40305	683	44	4.073	-0.0022	filtered_out	-1	-1	0
650	650	A	39	24.69024	3.97278	797	FALSE	0	797	3.97278	797	153	6.959	-8.00E-04	filtered_out	-1	-1	0
651	651	A	298	31.23274	3.23539	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
652	652	A	253	14.334	4.77025	957	FALSE	0	957	4.77025	957	256	6.977	-0.0011	filtered_out	-1	-1	0
653	653	A	473	28.17596	3.81242	765	FALSE	0	765	3.81242	765	104	5.888	-0.0022	filtered_out	-1	-1	0
654	654	A	359	34.00033	3.77457	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
655	655	A	19	18.37218	3.43858	690	FALSE	0	690	3.43858	690	127	5.157	-0.0017	filtered_out	-1	-1	0
656	656	A	245	23.08201	5.22942	904	FALSE	0.72576	904	4.50365	904	33	2.971	-0.003	filtered_out	-1	-1	0
657	657	A	147	26.06341	6.93327	1392	TRUE	0	1392	6.93327	1392	438	8.297	-0.0013	filtered_out	-1	-1	0
658	658	A	334	16.05876	6.27855	587	FALSE	3.35458	587	2.92397	587	53	4.21	-0.0025	filtered_out	-1	-1	0
659	659	A	212	18.83367	3.60923	724	FALSE	0	724	3.60923	724	77	5.081	-0.001	filtered_out	-1	-1	0
660	660	A	184	16.76262	5.88911	1182	TRUE	0	1182	5.88911	1182	299	7.01	-0.0024	filtered_out	-1	-1	0
661	661	A	251	31.51162	7.45086	1274	FALSE	1.10558	1274	6.34529	1274	256	6.094	-0.0014	filtered_out	-1	-1	0
662	662	A	428	18.11388	3.73174	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
663	663	A	354	25.29814	5.32703	1069	FALSE	0	1069	5.32703	1069	148	5.242	-0.0029	filtered_out	-1	-1	0
664	664	A	34	23.91069	4.24734	852	FALSE	0	852	4.24734	852	176	6.572	-0.0016	filtered_out	-1	-1	0
665	665	A	219	31.34197	3.69688	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
666	666	A	4	17.8921	5.17231	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
667	667	A	351	50.10624	3.9741	798	FALSE	0	798	3.9741	798	163	5.941	-0.0025	filtered_out	-1	-1	0
668	668	A	166	34.13347	5.97045	1198	TRUE	0	1198	5.97045	1198	241	7.888	-0.0013	filtered_out	-1	-1	0
669	669	A	252	26.49734	3.47742	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
670	670	A	316	18.12052	3.2075	256	FALSE	1.92995	256	1.27756	256	76	5.776	-0.0038	filtered_out	-1	-1	0
671	671	A	457	53.34827	3.66268	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
672	672	A	431	29.34894	3.7749	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
673	673	A	446	18.53619	8.02457	1611	TRUE	0	1611	8.02457	1611	449	8.673	-0.0018	filtered_out	-1	-1	0
674	674	A	510	16.7915	20.18094	3358	TRUE	3.45518	3358	16.72576	3358	1334	9.765	-0.0013	YHR174W	0.974440873	0.901033998	81.12840271
675	675	A	239	21.88546	3.17596	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
676	676	A	372	30.11786	5.13878	1031	FALSE	0	1031	5.13878	1031	244	6.833	-0.0018	filtered_out	-1	-1	0
677	677	A	32	28.25232	12.55943	2521	TRUE	0	2521	12.55943	2521	753	8.871	-0.002	filtered_out	-1	-1	0
678	678	A	355	14.58134	9.55046	1917	FALSE	0	1917	9.55046	1917	356	6.557	-8.00E-04	filtered_out	-1	-1	0
679	679	A	280	37.30013	5.8071	1166	FALSE	0	1166	5.8071	1166	186	6.203	-0.0013	filtered_out	-1	-1	0
680	680	A	437	26.28519	3.54615	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
681	681	A	485	25.5425	4.11554	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
682	682	A	438	20.05345	7.71182	1548	TRUE	0	1548	7.71182	1548	333	7.842	-0.0012	filtered_out	-1	-1	0
683	683	A	357	21.65604	4.32005	867	FALSE	0	867	4.32005	867	205	6.358	-0.0025	filtered_out	-1	-1	0
684	684	A	293	25.77092	3.13911	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
685	685	A	249	51.28718	3.64177	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
686	686	A	76	34.2739	7.08333	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
687	687	A	367	28.00432	12.19157	2448	TRUE	0	2448	12.19157	2448	687	8.523	-0.0013	filtered_out	-1	-1	0
688	688	A	494	29.90538	3.60989	724	FALSE	0	724	3.60989	724	181	5.715	-0.0026	filtered_out	-1	-1	0
689	689	A	448	30.17331	11.99602	2408	TRUE	0	2408	11.99602	2408	475	7.03	-0.002	filtered_out	-1	-1	0
690	690	A	350	29.79515	16.17397	3247	TRUE	0	3247	16.17397	3247	551	9.277	-0.0011	filtered_out	-1	-1	0
691	691	A	217	25.83035	3.49336	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
692	692	A	400	36.26394	3.38114	577	FALSE	0.5073	577	2.87384	577	91	5.381	-0.0012	filtered_out	-1	-1	0
693	693	A	248	24.80943	3.00365	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
694	694	A	504	20.1245	5.20883	1045	TRUE	0	1045	5.20883	1045	258	7.187	-0.0027	filtered_out	-1	-1	0
695	695	A	378	55.83964	5.38911	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
696	696	A	481	73.62085	16.77324	3368	FALSE	0	3368	16.77324	3368	378	5.899	-0.0017	filtered_out	-1	-1	0
697	697	A	328	33.12849	3.583	719	FALSE	0	719	3.583	719	88	6.036	-9.00E-04	filtered_out	-1	-1	0
698	698	A	176	30.63612	4.49768	903	FALSE	0	903	4.49768	903	172	5.109	-0.0017	filtered_out	-1	-1	0
699	699	A	311	51.14675	4.95883	995	FALSE	0	995	4.95883	995	52	4.914	-0.0018	filtered_out	-1	-1	0
700	700	A	391	16.60491	10.8164	2171	TRUE	0	2171	10.8164	2171	790	8.28	-0.0017	filtered_out	-1	-1	0
701	701	A	255	49.22211	4.36985	877	TRUE	0	877	4.36985	877	226	7.21	-0.0013	filtered_out	-1	-1	0
702	702	A	150	22.9927	23.46547	4711	TRUE	0	4711	23.46547	4711	853	8.796	-0.0014	filtered_out	-1	-1	0
703	703	A	509	27.54947	3.0322	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
704	704	A	206	33.63977	18.46614	3708	FALSE	0	3708	18.46614	3708	1005	5.314	-0.0014	filtered_out	-1	-1	0
705	705	A	291	21.78154	4.21946	847	TRUE	0	847	4.21946	847	230	7.54	-1.00E-04	filtered_out	-1	-1	0
706	706	A	57	25.45452	3.62118	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
707	707	A	342	26.22477	4.18327	840	FALSE	0	840	4.18327	840	173	6.582	-7.00E-04	filtered_out	-1	-1	0
708	708	A	472	32.58699	3.50664	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
709	709	A	503	17.31109	15.33566	3079	FALSE	0	3079	15.33566	3079	98	4.089	-0.0015	filtered_out	-1	-1	0
710	710	A	478	24.70053	12.69157	2548	TRUE	0	2548	12.69157	2548	739	8.553	-0.0015	filtered_out	-1	-1	0
711	711	A	418	20.2925	3.36288	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
712	712	A	59	29.34097	5.1753	1039	FALSE	0	1039	5.1753	1039	299	6.774	-0.0023	filtered_out	-1	-1	0
713	713	A	500	24.58267	7.1255	1430	FALSE	0	1430	7.1255	1430	276	6.727	-0.0015	filtered_out	-1	-1	0
714	714	A	311	56.2334	3.4077	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
715	715	A	221	28.92264	4.34163	871	FALSE	0	871	4.34163	871	174	5.946	-0.0021	filtered_out	-1	-1	0
716	716	A	432	17.21813	6.2822	1261	FALSE	0	1261	6.2822	1261	177	6.295	-0.0021	filtered_out	-1	-1	0
717	717	A	36	18.16069	4.38015	879	FALSE	0	879	4.38015	879	191	6.875	-0.0015	filtered_out	-1	-1	0
718	718	A	164	25.76527	4.55777	915	FALSE	0	915	4.55777	915	101	4.63	-0.0016	filtered_out	-1	-1	0
719	719	A	471	30.05279	7.84894	1576	FALSE	0	1576	7.84894	1576	121	5.922	-0.0015	filtered_out	-1	-1	0
720	720	A	480	21.80777	5.38479	1081	FALSE	0	1081	5.38479	1081	214	5.666	-0.0012	filtered_out	-1	-1	0
721	721	A	62	17.41899	8.21082	1648	TRUE	0	1648	8.21082	1648	624	9.624	-0.0016	filtered_out	-1	-1	0
722	722	A	493	22.50531	8.3081	1668	FALSE	0	1668	8.3081	1668	457	6.006	-0.0023	filtered_out	-1	-1	0
723	723	A	63	20.24967	4.91169	986	FALSE	0	986	4.91169	986	214	6.669	-0.001	filtered_out	-1	-1	0
724	724	A	114	29.53154	4.00996	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
725	725	A	502	34.60691	3.2759	657	FALSE	0	657	3.2759	657	154	6.849	-7.00E-04	filtered_out	-1	-1	0
726	726	A	269	25.46414	4.46813	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
727	727	A	446	26.62882	11.84263	2378	FALSE	0	2378	11.84263	2378	289	6.686	-0.0017	filtered_out	-1	-1	0
728	728	A	311	62.12815	11.0166	2212	FALSE	0	2212	11.0166	2212	472	6.753	-0.0014	filtered_out	-1	-1	0
729	729	A	213	34.84761	3.73307	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
730	730	A	32	40.95717	3.63944	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
731	731	A	148	21.38313	5.27291	1058	FALSE	0	1058	5.27291	1058	230	6.726	-0.0031	filtered_out	-1	-1	0
732	732	A	179	28.24236	6.0996	1224	FALSE	0	1224	6.0996	1224	268	6.158	-0.0025	filtered_out	-1	-1	0
733	733	A	156	32.27025	11.47078	2303	FALSE	0	2303	11.47078	2303	156	5.306	-0.0022	filtered_out	-1	-1	0
734	734	A	481	110.21846	6.001	1205	FALSE	0	1205	6.001	1205	156	5.705	-0.0021	filtered_out	-1	-1	0
735	735	A	245	29.33134	15.57769	3128	TRUE	0	3128	15.57769	3128	1089	8.773	-0.0016	filtered_out	-1	-1	0
736	736	A	407	24.57537	3.0913	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
737	737	A	372	35.49768	15.45651	3103	TRUE	0	3103	15.45651	3103	664	9.008	-0.002	filtered_out	-1	-1	0
738	738	A	183	23.37915	24.85392	4566	FALSE	2.11222	4566	22.7417	4566	703	3.907	-0.0018	filtered_out	-1	-1	0
739	739	A	19	22.49801	7.44788	1495	TRUE	0	1495	7.44788	1495	459	7.452	-0.0016	filtered_out	-1	-1	0
740	740	A	382	24.68028	3.30246	526	FALSE	0.67928	526	2.62317	526	59	4.119	-0.0023	filtered_out	-1	-1	0
741	741	A	46	29.13347	7.10691	1427	FALSE	0	1427	7.10691	1427	196	5.702	-0.0018	filtered_out	-1	-1	0
742	742	A	498	19.7666	5.34363	1073	FALSE	0	1073	5.34363	1073	174	6.819	-0.0023	filtered_out	-1	-1	0
743	743	A	237	42.51461	5.36653	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
744	744	A	315	20.63778	8.3008	1666	TRUE	0	1666	8.3008	1666	303	8.095	-0.0023	filtered_out	-1	-1	0
745	745	A	426	34.01726	12.63479	2537	FALSE	0	2537	12.63479	2537	464	6.53	-0.0018	filtered_out	-1	-1	0
746	746	A	351	54.63347	3.26892	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
747	747	A	481	96.0425	13.31076	2672	FALSE	0	2672	13.31076	2672	308	5.58	-0.0012	filtered_out	-1	-1	0
748	748	A	238	17.79316	14.60591	2932	TRUE	0	2932	14.60591	2932	658	8.026	-0.0017	filtered_out	-1	-1	0
749	749	A	478	37.87716	6.51361	1307	TRUE	0	1307	6.51361	1307	271	7.287	-0.0019	filtered_out	-1	-1	0
750	750	A	352	46.49701	3.0093	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
751	751	A	34	29.39608	8.96248	1799	TRUE	0	1799	8.96248	1799	520	8.309	-8.00E-04	filtered_out	-1	-1	0
752	752	A	147	33.10823	5.97576	1199	FALSE	0	1199	5.97576	1199	305	6.964	-0.0011	filtered_out	-1	-1	0
753	753	A	443	22.09827	15.33898	2286	FALSE	3.95385	2286	11.38513	2286	75	3.444	-0.0023	filtered_out	-1	-1	0
754	754	A	502	38.2095	3.46946	696	TRUE	0	696	3.46946	696	206	7.5	-0.0023	filtered_out	-1	-1	0
755	755	A	379	33.99236	16.23772	3260	TRUE	0	3260	16.23772	3260	677	8.585	-0.0012	filtered_out	-1	-1	0
756	756	A	41	30.7593	6.40538	1286	FALSE	0	1286	6.40538	1286	220	6.467	-0.0024	filtered_out	-1	-1	0
757	757	A	471	38.45286	3.17331	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
758	758	A	308	149.76594	7.07072	1419	TRUE	0	1419	7.07072	1419	500	7.352	-0.0017	filtered_out	-1	-1	0
759	759	A	207	32.03552	18.23938	3662	TRUE	0	3662	18.23938	3662	1393	8.882	-0.001	YHR174W	0.960483849	0.888143182	79.09512329
760	760	A	438	27.92795	4.15405	834	FALSE	0	834	4.15405	834	177	6.986	-9.00E-04	filtered_out	-1	-1	0
761	761	A	391	27.51992	10.91833	2192	TRUE	0	2192	10.91833	2192	350	7.499	-0.0016	filtered_out	-1	-1	0
762	762	A	190	15.5322	27.38347	5498	TRUE	0	5498	27.38347	5498	1269	9.022	-0.0014	filtered_out	-1	-1	0
763	763	A	60	26.43692	12.11653	2433	TRUE	0	2433	12.11653	2433	762	8.515	-0.0016	filtered_out	-1	-1	0
764	764	A	285	24.59595	6.01494	1207	TRUE	0	1207	6.01494	1207	405	7.482	-0.001	filtered_out	-1	-1	0
765	765	A	232	36.16301	8.97975	1803	FALSE	0	1803	8.97975	1803	326	6.891	-0.0016	filtered_out	-1	-1	0
766	766	A	253	19.44422	3.17032	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
767	767	A	80	25.50066	8.38313	1683	FALSE	0	1683	8.38313	1683	318	6.732	-9.00E-04	filtered_out	-1	-1	0
768	768	A	29	21.26826	4.02888	809	FALSE	0	809	4.02888	809	291	6.916	-0.0018	filtered_out	-1	-1	0
769	769	A	111	23.70684	3.834	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
770	770	A	469	29.13712	9.76627	1961	TRUE	0	1961	9.76627	1961	423	7.305	-0.002	filtered_out	-1	-1	0
771	771	A	252	30.59827	3.17065	636	FALSE	0	636	3.17065	636	137	6.034	-0.0021	filtered_out	-1	-1	0
772	772	A	510	37.2666	4.98606	1001	FALSE	0	1001	4.98606	1001	220	6.72	-0.0027	filtered_out	-1	-1	0
773	773	A	271	36.70385	3.54914	712	FALSE	0	712	3.54914	712	251	6.793	-0.0014	filtered_out	-1	-1	0
774	774	A	383	30.99137	11.94721	2399	TRUE	0	2399	11.94721	2399	611	9.29	-0.0013	filtered_out	-1	-1	0
775	775	A	481	121.0239	14.47112	2905	TRUE	0	2905	14.47112	2905	811	8.413	-0.0015	filtered_out	-1	-1	0
776	776	A	123	27.42364	4.4844	900	FALSE	0	900	4.4844	900	256	6.441	-0.001	filtered_out	-1	-1	0
777	777	A	92	25.20584	6.72676	1350	TRUE	0	1350	6.72676	1350	332	7.417	-0.0019	filtered_out	-1	-1	0
778	778	A	346	20.30478	4.02191	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
779	779	A	448	42.87085	4.54548	912	FALSE	0	912	4.54548	912	215	6.13	-0.0011	filtered_out	-1	-1	0
780	780	A	512	33.43891	9.18426	1844	TRUE	0	1844	9.18426	1844	270	7.118	-0.0022	filtered_out	-1	-1	0
781	781	A	378	61.3071	6.7749	1360	FALSE	0	1360	6.7749	1360	240	6.864	-0.0015	filtered_out	-1	-1	0
782	782	A	497	23.46381	5.23008	1050	FALSE	0	1050	5.23008	1050	206	5.162	-0.0022	filtered_out	-1	-1	0
783	783	A	311	84.71448	3.15737	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
784	784	A	210	69.83466	18.30876	3676	TRUE	0	3676	18.30876	3676	1317	9.006	-0.0012	YHR174W	0.971760809	0.900692821	73.15801239
785	785	A	500	32.0249	10.67795	2144	FALSE	0	2144	10.67795	2144	198	5.901	-0.0026	filtered_out	-1	-1	0
786	786	A	264	25.87649	17.68327	3550	TRUE	0	3550	17.68327	3550	1228	9.433	-0.001	filtered_out	-1	-1	0
787	787	A	400	39.7998	3.87782	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
788	788	A	248	27.87251	3.55544	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
789	789	A	3	24.25199	19.04914	3825	TRUE	0	3825	19.04914	3825	1379	9.683	-8.00E-04	YHR174W	0.960317433	0.902311683	73.79928589
790	790	A	125	33.90239	4.57171	850	FALSE	0.33632	850	4.23539	850	72	4.454	-0.0024	filtered_out	-1	-1	0
791	791	A	480	27.53519	3.87683	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
792	792	A	284	30.4585	4.75598	955	FALSE	0	955	4.75598	955	171	5.422	-0.001	filtered_out	-1	-1	0
793	793	A	76	41.41866	3.40737	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
794	794	A	328	36.78818	4.19555	0	FALSE	0	0	0	0	0	0	0	no_match	-1	-1	0
795	795	A	36	22.8672	8.40339	1687	TRUE	0	1687	8.40339	1687	515	7.541	-0.0014	filtered_out	-1	-1	0
796	796	A	16	30.28154	6.02424	1010	FALSE	0.99137	1010	5.03287	1010	44	4.092	-0.0033	filtered_out	-1	-1	0
797	797	A	126	19.52623	10.45485	2099	FALSE	0	2099	10.45485	2099	202	5.118	-0.0022	filtered_out	-1	-1	0
798	798	A	211	20.84031	9.8838	1984	FALSE	0	1984	9.8838	1984	390	4.71	-0.0023	filtered_out	-1	-1	0
799	799	A	470	39.20186	16.70983	3355	TRUE	0	3355	16.70983	3355	966	8.958	-0.0011	filtered_out	-1	-1	0
800	800	A	30	34.52756	7.17729	1198	FALSE	1.20651	1198	5.97078	1198	48	4.296	-0.0031	filtered_out	-1	-1	0
801	801	A	453	21.90505	17.06208	3426	TRUE	0	3426	17.06208	3426	1193	9.219	-0.0011	filtered_out	-1	-1	0
